user_id,date,amount,category,type,merchant,location,payment_method
1031,3/24/2025,2078.83,entertainment,Debit,Craig-Bowen,Robinsonfurt,Debit Card
1031,6/9/2025,574.13,salary,Credit,Garcia-Wilson,West Paula,Credit Card
1031,4/24/2025,494.31,groceries,Debit,"Freeman, Floyd and Pena",Jamesbury,ACH
1031,6/8/2025,1878.39,groceries,Debit,"Gibson, Davis and Jenkins",Campbellville,ACH
1031,5/8/2025,266.25,groceries,Debit,"Cruz, Meza and Johnson",West Shari,ACH
1032,4/21/2025,1717.78,groceries,Debit,Brown-Anderson,New Matthewville,ACH
1032,6/2/2025,1508.15,entertainment,Debit,Coleman and Sons,Lake Lisa,Credit Card
1032,4/5/2025,2561.83,groceries,Debit,Wolf Inc,New Jessicaberg,Debit Card
1032,4/23/2025,1464.06,utilities,Debit,Harris Inc,Lake Joseph,Credit Card
1032,4/9/2025,2021.26,groceries,Debit,Fuller PLC,Rachelfort,Debit Card
1032,4/12/2025,237.41,groceries,Debit,Torres and Sons,South Lauramouth,Credit Card
1032,5/15/2025,677.57,travel,Debit,Lee Inc,North Joannside,Credit Card
1032,4/9/2025,2929.29,salary,Credit,Perez-Watson,South Barbaraville,Debit Card
1032,4/6/2025,-54.61,groceries,Debit,Cole-Buck,Lake Ryanport,Credit Card
1032,3/30/2025,1591.25,groceries,Debit,Jones-Brock,Gallegosburgh,ACH
1032,6/15/2025,2225.71,travel,Debit,"Choi, Lewis and Pace",Glennland,ACH
1032,5/28/2025,1532.53,salary,Credit,Taylor-Stokes,Burnsport,Debit Card
1032,4/7/2025,997.46,entertainment,Debit,Green LLC,East Garybury,ACH
1032,5/21/2025,2030.69,entertainment,Debit,Romero-Stevens,East Christinefort,ACH
1032,3/28/2025,-426.52,entertainment,Debit,Diaz PLC,New Michael,Debit Card
1032,3/24/2025,1026.56,travel,Debit,Thompson-Smith,North Joshua,Debit Card
1032,3/21/2025,1421.47,entertainment,Debit,Salazar-Butler,Swansonhaven,Credit Card
1032,5/16/2025,2381.57,rent,Debit,Owens Inc,East Sarahborough,ACH
1032,5/2/2025,2896.56,groceries,Debit,Smith-Hall,East Sarah,Credit Card
1032,4/9/2025,2123.8,utilities,Debit,Martinez Inc,Deannaland,ACH
1033,4/11/2025,2612.57,travel,Debit,Green Inc,Huntland,Debit Card
1033,3/31/2025,-245.78,travel,Debit,"Edwards, Taylor and Mcguire",Walkertown,Debit Card
1033,4/28/2025,1646.38,groceries,Debit,Williams-Nguyen,South Kimport,Credit Card
1033,4/11/2025,2327.27,utilities,Debit,"Butler, Henderson and Curtis",Lake Vanessa,ACH
1033,6/12/2025,2092.49,rent,Debit,"Lee, Bauer and Leonard",Villegasburgh,Credit Card
1033,4/5/2025,1460.48,travel,Debit,Morales-Graham,Bennettshire,ACH
1033,6/10/2025,956.54,entertainment,Debit,Blackburn-Morgan,Matthewfurt,Debit Card
1033,5/28/2025,1085.81,utilities,Debit,Vega-Gilmore,New Charlesport,ACH
1033,5/7/2025,271.89,utilities,Debit,"Day, Jackson and Young",South Davidmouth,ACH
1033,4/11/2025,1702.89,travel,Debit,"Mcgee, Bennett and Brooks",Erinton,ACH
1033,5/22/2025,2406.15,rent,Debit,Bell PLC,Lake Eric,Debit Card
1033,5/28/2025,1090.11,rent,Debit,Miller-Martinez,Amyberg,ACH
1033,3/23/2025,-468.44,utilities,Debit,"Cooper, Burke and Lucero",North Beckyfort,ACH
1033,4/9/2025,736.97,entertainment,Debit,Sanders Group,New Justinside,Credit Card
1033,5/4/2025,2210.52,utilities,Debit,Howell Group,Longfort,ACH
1033,3/26/2025,2844.12,travel,Debit,Luna and Sons,Toddbury,Credit Card
1033,5/30/2025,76.52,groceries,Debit,"Cruz, Allen and Downs",Sheilachester,ACH
1033,4/27/2025,186.76,utilities,Debit,Ray-Nelson,North Ricky,Debit Card
1033,6/11/2025,-190.63,entertainment,Debit,Knight Inc,West Michael,Credit Card
1033,3/29/2025,2238.93,rent,Debit,Marshall Group,Chrismouth,Debit Card
1034,6/7/2025,2485.93,utilities,Debit,Hahn PLC,South Raymond,ACH
1034,5/12/2025,12,travel,Debit,"Owens, Hayes and Warner",South Tiffany,Credit Card
1034,5/18/2025,2192.64,entertainment,Debit,Reed-Carroll,Davidtown,Credit Card
1034,5/30/2025,850.33,groceries,Debit,Murray Group,East Sean,ACH
1034,4/26/2025,1876.39,salary,Credit,Franklin Ltd,South Savannahview,Credit Card
1034,4/22/2025,2763.98,rent,Debit,"Dawson, Snyder and Cowan",Brandonchester,Debit Card
1034,6/11/2025,50.61,salary,Credit,Estrada Ltd,South Zachary,Credit Card
1034,6/18/2025,-498.73,rent,Debit,Williams Inc,Vargasland,Debit Card
1034,5/19/2025,551.07,salary,Credit,"Reed, Rogers and Evans",East Elizabeth,ACH
1034,5/20/2025,2088.07,utilities,Debit,"Hansen, Jackson and Gillespie",Port Thomas,ACH
1034,4/15/2025,-362.82,utilities,Debit,"Barr, Porter and Hurst",Lake Tracey,Debit Card
1034,5/12/2025,928.5,entertainment,Debit,"Fleming, Gross and Nelson",New Elizabeth,Debit Card
1034,4/30/2025,753.64,rent,Debit,Smith PLC,Margaretchester,Debit Card
1034,5/21/2025,2917.92,groceries,Debit,Norman-Clark,Beckyfurt,Debit Card
1034,4/5/2025,740.19,rent,Debit,"Thompson, Ochoa and Oconnor",Palmermouth,ACH
1034,3/29/2025,-410.25,entertainment,Debit,"Barker, Thomas and Stewart",Gabrielborough,Credit Card
1034,5/3/2025,1195.4,entertainment,Debit,Rodriguez-Carr,Lynnchester,ACH
1034,4/23/2025,562.53,salary,Credit,"Smith, Rodriguez and Hopkins",Michaelfort,Credit Card
1034,5/31/2025,479.61,salary,Credit,Smith-Melendez,West Lynnside,Debit Card
1034,4/7/2025,814.53,entertainment,Debit,"Gilbert, Black and Kennedy",Reidhaven,ACH
1035,3/26/2025,800.17,travel,Debit,"Moore, Watts and Murray",Port Barrystad,ACH
1035,5/29/2025,2073.02,rent,Debit,Martinez LLC,Lake Samantha,ACH
1035,6/3/2025,1092.31,utilities,Debit,Browning-Pena,Williamsport,Debit Card
1035,6/9/2025,2460.23,utilities,Debit,Kelley LLC,New John,Credit Card
1035,4/29/2025,1687.57,travel,Debit,"Macias, Davis and Park",Williamschester,ACH
1035,5/10/2025,-261.4,salary,Credit,Richardson Ltd,East Bretttown,Credit Card
1035,3/29/2025,1427.29,groceries,Debit,Smith and Sons,Michaelside,Debit Card
1035,4/24/2025,2326.5,groceries,Debit,Jones PLC,New William,Debit Card
1035,4/7/2025,-287.02,salary,Credit,"Weber, Warner and Dodson",West Jeanette,ACH
1035,3/31/2025,2849.66,entertainment,Debit,"Nichols, Jackson and Ellis",Kyleville,Debit Card
1035,5/14/2025,2524.89,entertainment,Debit,"Hammond, Gibson and Carr",Stevenmouth,Debit Card
1035,4/30/2025,542.48,salary,Credit,Morse LLC,West Thomasville,ACH
1035,5/25/2025,464.14,salary,Credit,Brown-Martin,Lake Chelsea,ACH
1035,4/7/2025,2461.55,salary,Credit,"Orozco, Williams and Rogers",New Victoriaport,Credit Card
1035,4/25/2025,-463.8,groceries,Debit,Foster and Sons,Beverlyfurt,ACH
1035,5/27/2025,-446.13,salary,Credit,Browning-Wilson,Maldonadoville,Credit Card
1035,6/12/2025,137.44,entertainment,Debit,"Robertson, Jones and Wall",New Charles,ACH
1035,5/25/2025,2066.43,entertainment,Debit,Burke and Sons,Lake Jose,ACH
1035,4/12/2025,625.31,salary,Credit,Lee Inc,West Jessica,Debit Card
1035,6/10/2025,2652.03,entertainment,Debit,Lee-Gonzalez,New Natalie,Debit Card
1036,5/17/2025,240.6,rent,Debit,Stone-Mosley,Hartport,ACH
1036,4/29/2025,1498.96,utilities,Debit,Terry-Jones,Frybury,Debit Card
1036,5/1/2025,1057.04,groceries,Debit,Jordan LLC,North Danielshire,Debit Card
1036,6/17/2025,1328,groceries,Debit,Nielsen-Morris,Fowlerside,Debit Card
1036,5/3/2025,2929.77,groceries,Debit,Bates-Barnes,South Amyview,Credit Card
1036,5/31/2025,2624.48,groceries,Debit,White PLC,West Kevinstad,ACH
1036,6/12/2025,1993.45,utilities,Debit,French-Lowe,East Aprilport,Debit Card
1036,6/11/2025,62.71,salary,Credit,"Miller, Hunter and Silva",Benjaminburgh,Debit Card
1036,6/9/2025,143.89,salary,Credit,Wood-Smith,Deborahchester,ACH
1036,3/21/2025,-446.39,salary,Credit,Hunter-Barnes,Lake Leahburgh,Debit Card
1036,5/10/2025,2608.1,utilities,Debit,Montgomery-Jones,East Dianeburgh,ACH
1036,3/31/2025,1633.57,groceries,Debit,James-Rodriguez,Port Amber,Debit Card
1036,4/19/2025,491.02,rent,Debit,"Davis, Luna and Clark",South Shawnfort,ACH
1036,5/14/2025,-394.19,utilities,Debit,Ross-Thomas,Jonesview,Credit Card
1036,5/22/2025,-432.23,utilities,Debit,Sullivan-Nguyen,Aguilarville,ACH
1036,4/20/2025,1808.19,rent,Debit,Turner Group,Lauraside,ACH
1036,4/19/2025,2219.56,utilities,Debit,Moss-Henderson,East Michelle,Credit Card
1036,5/5/2025,2847.47,salary,Credit,Gates Group,West Kennethmouth,ACH
1036,4/1/2025,2271.73,travel,Debit,"Williams, Collins and Bray",West Christopherland,Credit Card
1036,5/12/2025,623.88,entertainment,Debit,Gordon-Rogers,South Connieburgh,Debit Card
1037,5/30/2025,-222.72,entertainment,Debit,Moss-Merritt,North Amystad,ACH
1037,6/1/2025,2318.93,entertainment,Debit,Garcia-Wright,West Mark,ACH
1037,5/27/2025,2893.97,salary,Credit,Walton-Zuniga,New Lauraland,Debit Card
1037,4/10/2025,90.29,salary,Credit,Bishop Ltd,South Sylvia,ACH
1037,4/21/2025,-5.81,rent,Debit,Green Inc,Sarahbury,ACH
1037,4/5/2025,1447.71,rent,Debit,Bird Group,Floydshire,Debit Card
1037,4/18/2025,999.1,rent,Debit,"Holland, Keith and Braun",Anitafurt,Debit Card
1037,5/21/2025,2214.61,travel,Debit,Vang PLC,Elizabethmouth,Debit Card
1037,5/22/2025,755.62,utilities,Debit,Taylor and Sons,South Kenneth,ACH
1037,4/13/2025,2858.32,entertainment,Debit,Hall-Williams,North Cassandraport,Debit Card
1037,6/12/2025,2943.89,utilities,Debit,Ramirez-Santiago,Ramosstad,ACH
1037,5/2/2025,1239.73,travel,Debit,Gordon PLC,East Grantbury,Credit Card
1037,6/18/2025,39.58,groceries,Debit,"Fuller, Jones and Phillips",Smithland,Debit Card
1037,5/11/2025,207.02,groceries,Debit,"Allen, Pena and Foster",West Nicoleborough,Debit Card
1037,5/6/2025,2653.77,rent,Debit,Clark Ltd,Angelaville,Credit Card
1037,5/28/2025,-23.57,entertainment,Debit,Torres-Jones,Toddville,ACH
1037,6/1/2025,2596.69,utilities,Debit,Jackson-Tran,Lake Jennifer,Credit Card
1037,4/1/2025,839.25,utilities,Debit,"Cox, Zhang and Briggs",New Thomastown,Credit Card
1037,6/9/2025,891.42,groceries,Debit,Anderson LLC,North Markchester,ACH
1037,4/25/2025,1142.2,salary,Credit,Pearson PLC,West Kevin,Debit Card
1038,5/16/2025,2629.22,groceries,Debit,Nunez-Friedman,Bryantchester,Debit Card
1038,4/25/2025,114.99,groceries,Debit,Whitaker Inc,Andrewton,Debit Card
1038,4/8/2025,1040.34,groceries,Debit,"Miller, Soto and Webb",Port Brendashire,Credit Card
1038,6/17/2025,1469.29,groceries,Debit,Sanders Group,East Kennethchester,Credit Card
1038,6/18/2025,-181.28,groceries,Debit,Donovan Group,West Samantha,Debit Card
1038,5/9/2025,1062.6,utilities,Debit,"Humphrey, Brown and Hernandez",Port Rachel,Credit Card
1038,4/1/2025,638.17,entertainment,Debit,"Wolfe, Durham and Jones",New Melinda,Credit Card
1038,6/8/2025,1766.8,utilities,Debit,Flores-Andersen,Suttonchester,ACH
1038,4/13/2025,2545.67,rent,Debit,West LLC,Danielsmouth,Debit Card
1038,4/24/2025,1608.71,travel,Debit,Glenn Inc,Walkerstad,Debit Card
1038,4/15/2025,2191.48,utilities,Debit,"Ruiz, Parker and Crane",Mcgrathland,Debit Card
1038,4/24/2025,357.63,groceries,Debit,Blair-Brown,South Brucestad,ACH
1038,3/27/2025,1980.43,groceries,Debit,Miller-Smith,Port Michael,Credit Card
1038,6/5/2025,1613.3,groceries,Debit,Chavez-Patton,South Cameronton,ACH
1038,4/26/2025,2659.29,utilities,Debit,Jones-Ford,West Aaronhaven,Debit Card
1038,4/22/2025,2162.3,travel,Debit,Butler and Sons,Olsonberg,ACH
1038,6/14/2025,2663.8,groceries,Debit,Holt and Sons,Holmesberg,ACH
1038,6/10/2025,-59.8,utilities,Debit,"Cline, Harris and Doyle",East Cory,Credit Card
1038,6/6/2025,2912.14,travel,Debit,Fleming-Barajas,Coxstad,Credit Card
1038,4/25/2025,-84.82,entertainment,Debit,Ellis-Singleton,East Robertshire,Debit Card
1039,5/5/2025,-473.01,rent,Debit,"Miller, Crawford and Hooper",Port Erin,Credit Card
1039,5/29/2025,-444.78,entertainment,Debit,Schmidt LLC,New Christinaville,ACH
1039,4/29/2025,835.56,utilities,Debit,Bullock Inc,East Hannah,ACH
1039,6/17/2025,723.21,rent,Debit,Roberts LLC,Lake Ryan,ACH
1039,5/29/2025,2976.37,entertainment,Debit,Gill LLC,South Kevinland,Credit Card
1039,4/17/2025,2679.58,rent,Debit,Maxwell Ltd,Jennifermouth,Debit Card
1039,4/29/2025,43.64,travel,Debit,Wright-Anderson,West James,ACH
1039,4/9/2025,605.88,rent,Debit,Brown Ltd,South Shaneton,Credit Card
1039,4/8/2025,2032.17,groceries,Debit,"Velasquez, Rodriguez and Hill",Laurietown,Debit Card
1039,3/22/2025,2069.27,entertainment,Debit,"Levy, Ramirez and Gentry",Nathanielhaven,Credit Card
1039,5/15/2025,2164.76,travel,Debit,Ellis Ltd,Barrettshire,Debit Card
1039,6/11/2025,1476.93,groceries,Debit,"Barnes, Delgado and Rich",New Phillipview,Credit Card
1039,6/14/2025,262.97,travel,Debit,Archer-Ferguson,West Olivia,ACH
1039,5/30/2025,2721.61,rent,Debit,"Chapman, Baird and Clark",North Kathleenborough,Debit Card
1039,4/21/2025,2629.93,groceries,Debit,Davis-Martinez,North Justinhaven,Credit Card
1039,4/17/2025,1524.85,travel,Debit,Miller-Robertson,South Nicolemouth,Debit Card
1039,5/25/2025,748.34,travel,Debit,Stewart PLC,Port Thomaston,ACH
1039,3/22/2025,2328.23,entertainment,Debit,"Fowler, Anderson and Simpson",New Stephanie,ACH
1039,4/23/2025,2370.09,entertainment,Debit,Taylor PLC,South Erika,Debit Card
1039,4/1/2025,2649.85,utilities,Debit,"Ashley, Brewer and Schneider",South Heidi,Credit Card
1040,5/26/2025,334.84,groceries,Debit,"Ross, King and Smith",West Sean,Credit Card
1040,4/19/2025,1568.68,salary,Credit,"Rodriguez, Nicholson and Mitchell",New Robertberg,Credit Card
1040,4/24/2025,386.34,travel,Debit,Washington-Turner,Timothyburgh,ACH
1040,5/13/2025,2333.44,salary,Credit,Maxwell-Torres,Nathanstad,Credit Card
1040,4/13/2025,1426.47,salary,Credit,Franklin-Riley,New Cindyview,ACH
1040,6/14/2025,954.3,entertainment,Debit,Hernandez-Robinson,Wendyton,Credit Card
1040,5/4/2025,1574.38,travel,Debit,Murray LLC,Zimmermanton,Debit Card
1040,4/12/2025,1897.03,travel,Debit,"Peterson, Burgess and Olsen",North Andrew,Credit Card
1040,4/26/2025,664.88,salary,Credit,Wong-Hanson,Lake Matthewstad,Credit Card
1040,5/13/2025,1720.18,groceries,Debit,"Webster, Gonzales and Morton",New Amberchester,Debit Card
1040,4/15/2025,564.61,travel,Debit,Everett Inc,New Ashleymouth,ACH
1040,3/27/2025,1471.69,groceries,Debit,"Williams, Davidson and Hubbard",Lake Tyronefort,Debit Card
1040,6/7/2025,2920.6,salary,Credit,"Lane, Hopkins and Golden",Lake Margaret,ACH
1040,5/4/2025,2357.61,groceries,Debit,"Alexander, Cardenas and Patton",New Timothyberg,Debit Card
1040,3/22/2025,2399.97,travel,Debit,Marshall Ltd,Wayneborough,Credit Card
1040,6/18/2025,2884.71,rent,Debit,"Lara, Holmes and Ellis",New Matthew,ACH
1040,5/10/2025,1777.4,rent,Debit,"Walsh, Garcia and Cervantes",New Patrickberg,Credit Card
1040,5/3/2025,1477.89,entertainment,Debit,Day Inc,Wilkinsville,ACH
1040,3/25/2025,306.38,utilities,Debit,"Griffith, Kidd and Robbins",South Matthew,ACH
1040,5/1/2025,-110.16,rent,Debit,Norton Group,South Amandaport,Debit Card
1041,5/13/2025,1633.07,utilities,Debit,"Graham, Richardson and Payne",South Regina,ACH
1041,4/7/2025,1650.07,groceries,Debit,"Buckley, Wade and Nelson",South Brandon,ACH
1041,4/8/2025,2287.22,groceries,Debit,"Davis, Watson and Austin",New Michaelside,Credit Card
1041,5/24/2025,-490.63,salary,Credit,"Reynolds, Garcia and Martin",North Erin,Credit Card
1041,4/7/2025,546.74,travel,Debit,Fox-Jacobs,Kathrynstad,Credit Card
1041,5/20/2025,284.47,entertainment,Debit,Sullivan PLC,Greerfort,Credit Card
1041,3/26/2025,460.67,groceries,Debit,"Luna, Baxter and Perez",Port Jacobbury,ACH
1041,5/16/2025,148.17,utilities,Debit,Patton-Coffey,Lake Eric,ACH
1041,6/5/2025,2318.75,salary,Credit,Vaughn Ltd,West Jesse,Credit Card
1041,5/18/2025,1082.99,travel,Debit,"Wells, Torres and Navarro",Sanchezbury,ACH
1041,5/11/2025,2004.79,entertainment,Debit,Rojas Inc,East Monica,Credit Card
1041,4/13/2025,4.96,entertainment,Debit,"Orozco, Jones and Anderson",Tylerton,Credit Card
1041,6/8/2025,2497.35,utilities,Debit,Mann-York,West Susan,ACH
1041,5/9/2025,1617.87,groceries,Debit,Booth-Cook,Port Johnport,ACH
1041,5/8/2025,-131.97,salary,Credit,Green-Matthews,North Sarah,ACH
1041,6/11/2025,2222.24,groceries,Debit,Vega-Sims,East Kyleside,Credit Card
1041,5/28/2025,1472.77,entertainment,Debit,Schroeder and Sons,North Jordanmouth,ACH
1041,5/15/2025,1873.59,groceries,Debit,"Ryan, Frost and Ritter",Lake Kyliemouth,ACH
1041,6/7/2025,-433.4,rent,Debit,Coffey LLC,West Loriside,Credit Card
1041,5/20/2025,2099.87,salary,Credit,Livingston Inc,Shawnburgh,Debit Card
1042,6/10/2025,1259.95,utilities,Debit,"Robertson, Cook and Bailey",Thompsonmouth,Credit Card
1042,6/10/2025,1472.05,groceries,Debit,"Johnson, Anderson and Johnson",New Jacquelineton,ACH
1042,4/27/2025,1063.28,rent,Debit,"Reid, Bond and Martin",Justinview,Debit Card
1042,5/21/2025,-21.57,rent,Debit,"Roberts, Rodriguez and Williams",Lake Matthew,Credit Card
1042,6/4/2025,221.27,utilities,Debit,"Haynes, Hughes and Black",South Ashleyside,ACH
1042,6/7/2025,-417.99,groceries,Debit,"Jones, Williams and Morgan",Port Aprilside,Credit Card
1042,5/13/2025,1123.83,travel,Debit,Fischer PLC,Toddtown,ACH
1042,3/26/2025,1382.8,rent,Debit,Carter LLC,Waltershaven,ACH
1042,4/23/2025,1448.25,entertainment,Debit,Robinson Inc,Fergusonview,ACH
1042,5/21/2025,1439.79,entertainment,Debit,Murphy-Brown,Port Pamelabury,ACH
1042,5/17/2025,502.53,entertainment,Debit,Butler Ltd,Montoyaborough,ACH
1042,6/5/2025,1275.15,rent,Debit,"Mccullough, Gonzales and James",Lorrainebury,Credit Card
1042,4/10/2025,-287.66,groceries,Debit,Lawrence-Thompson,Garciaborough,Credit Card
1042,5/2/2025,2991.26,groceries,Debit,Black and Sons,New Megan,Debit Card
1042,4/10/2025,1771.57,rent,Debit,Hammond Ltd,Carrollfort,Credit Card
1042,6/7/2025,959.45,groceries,Debit,"Solis, Solomon and Schneider",Cooperside,Debit Card
1042,5/28/2025,295.21,rent,Debit,Brown-Osborne,Port John,Debit Card
1042,6/6/2025,2272.85,salary,Credit,Lee PLC,Taraborough,Credit Card
1042,4/27/2025,320.64,rent,Debit,"Miller, Butler and Reynolds",Harrisport,ACH
1042,6/5/2025,75.91,salary,Credit,"Jones, Williams and Jones",New Rickyberg,Credit Card
1043,4/30/2025,2520.37,salary,Credit,Davis-Lee,Bobbytown,ACH
1043,6/7/2025,1094.92,rent,Debit,"Smith, Jones and Carr",Andreaport,ACH
1043,5/20/2025,2917.6,entertainment,Debit,Gilbert Inc,Brianberg,Debit Card
1043,5/10/2025,1320.28,entertainment,Debit,"Frederick, Moore and Nunez",Port Catherine,ACH
1043,6/15/2025,623.18,entertainment,Debit,"Baldwin, White and Mason",Taylorfurt,Credit Card
1043,5/14/2025,1416.98,rent,Debit,Thompson-Mckinney,Hendersonburgh,Credit Card
1043,5/1/2025,1400.96,entertainment,Debit,Miller LLC,East Antonio,ACH
1043,5/11/2025,2792.52,entertainment,Debit,"Best, Hunt and Mcdonald",East Sean,ACH
1043,6/11/2025,361.48,utilities,Debit,"Jordan, Patel and Ross",Stephanieville,Debit Card
1043,5/6/2025,1703.16,salary,Credit,Tate and Sons,Adkinsmouth,Debit Card
1043,6/12/2025,2784.82,entertainment,Debit,Gonzalez and Sons,Lake Erinmouth,ACH
1043,4/18/2025,1347.08,groceries,Debit,Johnson-Cook,New Jeffrey,Debit Card
1043,4/1/2025,2110.44,entertainment,Debit,Harrison Ltd,Brookeberg,Credit Card
1043,3/25/2025,1411.78,entertainment,Debit,"Ward, Mathis and Bray",North Allison,ACH
1043,5/5/2025,2108.05,entertainment,Debit,Massey-Shaw,Guzmanmouth,ACH
1043,4/18/2025,-334.13,rent,Debit,Cooper PLC,South Melissaland,Credit Card
1043,6/7/2025,1575.44,travel,Debit,"Wright, Vargas and George",Port Emilyside,Debit Card
1043,6/15/2025,433.74,salary,Credit,Ward Ltd,Danielhaven,Credit Card
1043,4/13/2025,2533.04,utilities,Debit,Smith Inc,South Maurice,Credit Card
1043,4/15/2025,2652.74,travel,Debit,Jones-Fitzgerald,Brownside,Credit Card
1044,4/18/2025,321.88,rent,Debit,Davis Group,New Johnnyburgh,Debit Card
1044,6/16/2025,1689.04,travel,Debit,Williamson Group,Coltonbury,Credit Card
1044,5/1/2025,486.12,utilities,Debit,"Howard, Moreno and Perry",North Rodney,Debit Card
1044,5/25/2025,681.21,entertainment,Debit,Hayes Group,Heidiport,ACH
1044,5/22/2025,1598.95,groceries,Debit,"Bailey, Brown and Fuller",Port Ericamouth,Credit Card
1044,5/25/2025,2670.35,entertainment,Debit,"Drake, Kelly and Williams",Port Danaview,Debit Card
1044,3/28/2025,2356,groceries,Debit,Guzman-Brennan,East Anthonytown,ACH
1044,4/8/2025,2230.75,rent,Debit,Cuevas-Harper,New Juliaborough,ACH
1044,6/18/2025,876.48,salary,Credit,Malone Group,West Davidchester,ACH
1044,5/30/2025,1998.3,salary,Credit,White-Ward,Smithton,Debit Card
1044,6/7/2025,1395.46,groceries,Debit,Boyd-Cooper,Davidchester,Debit Card
1044,5/22/2025,1015.64,travel,Debit,Williams LLC,New Amy,ACH
1044,5/24/2025,1121.51,rent,Debit,Cole-Gilmore,Mcclainberg,ACH
1044,5/23/2025,-23.27,utilities,Debit,"Foster, Mcdonald and Clark",Kimberg,Debit Card
1044,4/18/2025,-398.07,groceries,Debit,"Carrillo, Johnson and Freeman",West Sarahton,Debit Card
1044,4/2/2025,1029.3,entertainment,Debit,Parrish PLC,Andreachester,Credit Card
1044,5/7/2025,-385.96,rent,Debit,Wright-Schultz,Rosestad,Debit Card
1044,5/23/2025,224.12,travel,Debit,Thomas and Sons,New Terriport,Debit Card
1044,4/8/2025,-116.02,travel,Debit,"Hodge, Horton and Eaton",Sarahmouth,Debit Card
1044,4/10/2025,107.93,travel,Debit,Roberson-Carpenter,Frankborough,Debit Card
1045,3/24/2025,1042.68,salary,Credit,Hart Ltd,Lake Theresaberg,Credit Card
1045,5/1/2025,-14.31,entertainment,Debit,"Chavez, Lane and Wiley",Annefort,Credit Card
1045,4/9/2025,1472.62,salary,Credit,Dunn-Smith,Figueroabury,Debit Card
1045,4/18/2025,281.93,rent,Debit,"Brown, Miller and Eaton",East Charlesshire,Debit Card
1045,6/2/2025,-90.52,travel,Debit,"Reese, Farrell and Mcgrath",New Kennethville,ACH
1045,4/3/2025,2610.56,entertainment,Debit,Tucker Inc,Walkerhaven,Debit Card
1045,4/19/2025,1007.31,travel,Debit,Clark LLC,Port Christina,Debit Card
1045,3/22/2025,949.33,travel,Debit,Martinez-Martin,Lisamouth,Debit Card
1045,6/14/2025,-478.25,groceries,Debit,Thomas-Sanchez,North James,Debit Card
1045,3/24/2025,60.86,entertainment,Debit,Hale Inc,Wilsonshire,Debit Card
1045,6/17/2025,2593.3,utilities,Debit,Hardy and Sons,North Edwardstad,Credit Card
1045,5/23/2025,982.1,entertainment,Debit,"Herrera, Leonard and Rice",Lake Meganborough,Credit Card
1045,6/9/2025,2535.02,rent,Debit,Stanton-Moore,Port Chad,ACH
1045,4/14/2025,1738.18,rent,Debit,Gomez-Vincent,Lake Luke,ACH
1045,4/26/2025,1856.46,utilities,Debit,Tucker-Johnson,New Peter,ACH
1045,6/7/2025,1548.65,salary,Credit,Mcguire LLC,Lake Anna,Debit Card
1045,5/5/2025,-224.97,entertainment,Debit,Arroyo LLC,Lake Courtneychester,Debit Card
1045,5/31/2025,1804.22,salary,Credit,Richardson-Day,Jessicaberg,Debit Card
1045,6/13/2025,2000.24,salary,Credit,Henson-Zimmerman,West Thomasport,ACH
1045,4/10/2025,491.1,utilities,Debit,Woods Inc,East Danielle,Debit Card
1046,5/20/2025,924.57,travel,Debit,Hayes PLC,Jefferymouth,ACH
1046,6/7/2025,2399.88,travel,Debit,Johnson-Simmons,New Eric,Debit Card
1046,4/12/2025,1261.49,salary,Credit,"Martin, Pineda and Caldwell",North Rubenland,Credit Card
1046,5/4/2025,2103.45,rent,Debit,Rush LLC,Lake Angela,ACH
1046,4/22/2025,-229.4,groceries,Debit,Robinson Ltd,Morseshire,ACH
1046,5/16/2025,1094.95,rent,Debit,Baker-Skinner,South Ryanborough,ACH
1046,6/15/2025,2489.01,entertainment,Debit,Becker Ltd,Weavertown,ACH
1046,4/25/2025,1811.74,entertainment,Debit,White-Anderson,Hollyfurt,Debit Card
1046,6/3/2025,1968.1,travel,Debit,Perry Group,Jessicachester,Debit Card
1046,3/26/2025,27.89,groceries,Debit,Woods PLC,West Ericburgh,ACH
1046,4/27/2025,44.11,salary,Credit,Bishop-Davis,Washingtontown,Credit Card
1046,5/3/2025,1297.83,utilities,Debit,"Williamson, Reynolds and Miller",Stoutville,Credit Card
1046,5/14/2025,3.27,salary,Credit,Robles-Gutierrez,New Carriefort,Credit Card
1046,5/10/2025,92.13,utilities,Debit,Johnson-Love,Edwardsbury,Credit Card
1046,5/24/2025,433.26,salary,Credit,Mayer-Suarez,Port Kristen,Credit Card
1046,6/18/2025,-444.23,salary,Credit,Cline and Sons,Lake Donnafurt,ACH
1046,3/31/2025,2316.48,groceries,Debit,Lee Group,Paulburgh,Credit Card
1046,5/15/2025,2824.7,salary,Credit,"Obrien, Lynch and Solomon",Lake Jefferyview,Credit Card
1046,4/24/2025,452.89,rent,Debit,"Carrillo, Hall and Avery",Cooperburgh,Credit Card
1046,4/18/2025,1393.28,utilities,Debit,Evans-Blair,Shortfort,Debit Card
1047,4/13/2025,1025.68,entertainment,Debit,Cameron-Clay,Jasmineberg,Debit Card
1047,5/4/2025,560.07,utilities,Debit,Miller-Hernandez,Port Rose,Debit Card
1047,5/30/2025,1899.46,entertainment,Debit,Price Ltd,East Jorgeview,Debit Card
1047,5/1/2025,1885.26,travel,Debit,"Hess, Lucero and Kelly",Tiffanyside,ACH
